customer_id,first_name,last_name,phone,email,street,city,state,zip_code,extract_time,source,local
730,Andria,Rivers,not recorded,andria.rivers@aol.com,183 Ohio Ave. ,Amarillo,TX,79106,2024-04-28 19:23:08.863341,datalake,False
731,Hilary,Savage,(805) 753-6881,hilary.savage@yahoo.com,696 Howard Court ,Oxnard,CA,93035,2024-04-28 19:23:08.863341,datalake,False
732,Lavona,Austin,not recorded,lavona.austin@yahoo.com,926 South Euclid St. ,Utica,NY,13501,2024-04-28 19:23:08.863341,datalake,False
733,Doreatha,Ford,not recorded,doreatha.ford@yahoo.com,9413 Ryan Ave. ,Huntington,NY,11743,2024-04-28 19:23:08.863341,datalake,False
734,Alina,Mcleod,not recorded,alina.mcleod@msn.com,20 Winchester Street ,Patchogue,NY,11772,2024-04-28 19:23:08.863341,datalake,False
735,Aide,Franco,not recorded,aide.franco@msn.com,8017 Lake Forest St. ,Atwater,CA,95301,2024-04-28 19:23:08.863341,datalake,False
736,Genny,Hensley,not recorded,genny.hensley@yahoo.com,8849 Marconi Ave. ,Redondo Beach,CA,90278,2024-04-28 19:23:08.863341,datalake,False
737,Melita,Dominguez,not recorded,melita.dominguez@msn.com,9903 Santa Clara Lane ,Auburn,NY,13021,2024-04-28 19:23:08.863341,datalake,False
738,Fannie,Jenkins,(805) 774-5696,fannie.jenkins@msn.com,7858 E. Pawnee Dr. ,Oxnard,CA,93035,2024-04-28 19:23:08.863341,datalake,False
739,Bobbi,Banks,not recorded,bobbi.banks@yahoo.com,396 Wagon Rd. ,Bayside,NY,11361,2024-04-28 19:23:08.863341,datalake,False
740,Gwenn,Melton,not recorded,gwenn.melton@yahoo.com,9545 Wakehurst Drive ,Centereach,NY,11720,2024-04-28 19:23:08.863341,datalake,False
741,Laci,Castro,not recorded,laci.castro@hotmail.com,130 Birchpond Street ,Saint Albans,NY,11412,2024-04-28 19:23:08.863341,datalake,False
742,Evelina,Manning,not recorded,evelina.manning@aol.com,7515 Spring St. ,Mount Vernon,NY,10550,2024-04-28 19:23:08.863341,datalake,False
743,Tania,Swanson,not recorded,tania.swanson@yahoo.com,8646 Glen Eagles Ave. ,Longview,TX,75604,2024-04-28 19:23:08.863341,datalake,False
744,Laurel,Schultz,not recorded,laurel.schultz@hotmail.com,812 E. 1st Lane ,Mount Vernon,NY,10550,2024-04-28 19:23:08.863341,datalake,False
745,Carolyne,Conley,not recorded,carolyne.conley@gmail.com,431 Lees Creek Drive ,Floral Park,NY,11001,2024-04-28 19:23:08.863341,datalake,False
746,Eldridge,Greer,not recorded,eldridge.greer@aol.com,131 E. Madison St. ,Central Islip,NY,11722,2024-04-28 19:23:08.863341,datalake,False
747,Margret,Barnett,not recorded,margret.barnett@gmail.com,7509 Depot Rd. ,Forney,TX,75126,2024-04-28 19:23:08.863341,datalake,False
748,Oliva,Blackwell,not recorded,oliva.blackwell@hotmail.com,54 Ramblewood St. ,Elmhurst,NY,11373,2024-04-28 19:23:08.863341,datalake,False
749,Oralia,Farley,not recorded,oralia.farley@hotmail.com,747B E. Coffee Street ,Upland,CA,91784,2024-04-28 19:23:08.863341,datalake,False
750,Romaine,Salazar,not recorded,romaine.salazar@yahoo.com,7700 Wentworth Rd. ,Monsey,NY,10952,2024-04-28 19:23:08.863341,datalake,False
751,Hermila,Mckay,not recorded,hermila.mckay@yahoo.com,23 Garfield Dr. ,Coachella,CA,92236,2024-04-28 19:23:08.863341,datalake,False
752,Lloyd,Miranda,not recorded,lloyd.miranda@hotmail.com,9098 Jennings St. ,Encino,CA,91316,2024-04-28 19:23:08.863341,datalake,False
753,Mandi,Gibbs,not recorded,mandi.gibbs@gmail.com,80 Sycamore Drive ,East Elmhurst,NY,11369,2024-04-28 19:23:08.863341,datalake,False
754,Hue,May,not recorded,hue.may@aol.com,19 S. Lawrence Dr. ,Valley Stream,NY,11580,2024-04-28 19:23:08.863341,datalake,False
755,Tomika,Wilder,not recorded,tomika.wilder@aol.com,142 South Ocean St. ,New Hyde Park,NY,11040,2024-04-28 19:23:08.863341,datalake,False
756,Graig,Roth,not recorded,graig.roth@aol.com,7516 Wrangler Street ,West Babylon,NY,11704,2024-04-28 19:23:08.863341,datalake,False
757,Lamar,Greer,not recorded,lamar.greer@gmail.com,7909 Golden Star Ave. ,Levittown,NY,11756,2024-04-28 19:23:08.863341,datalake,False
758,Raymonde,Garcia,not recorded,raymonde.garcia@aol.com,55 NE. North St. ,Queensbury,NY,12804,2024-04-28 19:23:08.863341,datalake,False
759,Cira,Downs,(510) 788-4456,cira.downs@gmail.com,672 Sussex Ave. ,Oakland,CA,94603,2024-04-28 19:23:08.863341,datalake,False
760,Marisa,Chambers,not recorded,marisa.chambers@msn.com,15 E. Rock Creek Ave. ,Amityville,NY,11701,2024-04-28 19:23:08.863341,datalake,False
761,Rod,Hatfield,not recorded,rod.hatfield@hotmail.com,7090 Bridge Dr. ,Ronkonkoma,NY,11779,2024-04-28 19:23:08.863341,datalake,False
762,Quyen,Houston,not recorded,quyen.houston@gmail.com,7758 Homewood Dr. ,Central Islip,NY,11722,2024-04-28 19:23:08.863341,datalake,False
763,Han,Schneider,not recorded,han.schneider@gmail.com,40 Holly Street ,Elmhurst,NY,11373,2024-04-28 19:23:08.863341,datalake,False
764,Terrell,Mathis,not recorded,terrell.mathis@aol.com,9320 Center Ave. ,Selden,NY,11784,2024-04-28 19:23:08.863341,datalake,False
765,Spring,Hayes,not recorded,spring.hayes@hotmail.com,8591 Wentworth St. ,Ossining,NY,10562,2024-04-28 19:23:08.863341,datalake,False
766,Lecia,Hancock,not recorded,lecia.hancock@hotmail.com,9167 Pineknoll St. ,Schenectady,NY,12302,2024-04-28 19:23:08.863341,datalake,False
767,Twana,Arnold,(657) 988-1904,twana.arnold@msn.com,47 North Fairground Lane ,Anaheim,CA,92806,2024-04-28 19:23:08.863341,datalake,False
768,Yvone,Yates,not recorded,yvone.yates@gmail.com,9269 Blue Spring Ave. ,San Pablo,CA,94806,2024-04-28 19:23:08.863341,datalake,False
769,Agatha,Melton,not recorded,agatha.melton@yahoo.com,89 East Illinois Street ,Springfield Gardens,NY,11413,2024-04-28 19:23:08.863341,datalake,False
770,Lavonda,Stephenson,not recorded,lavonda.stephenson@gmail.com,37 Birchwood Dr. ,Bay Shore,NY,11706,2024-04-28 19:23:08.863341,datalake,False
771,Agnes,Sims,(716) 780-9901,agnes.sims@aol.com,170 Queen Lane ,Buffalo,NY,14215,2024-04-28 19:23:08.863341,datalake,False
772,Latricia,Lindsey,not recorded,latricia.lindsey@hotmail.com,288 Campfire Dr. ,Yorktown Heights,NY,10598,2024-04-28 19:23:08.863341,datalake,False
773,Yolando,Wade,not recorded,yolando.wade@hotmail.com,310 Wilson Ave. ,Massapequa,NY,11758,2024-04-28 19:23:08.863341,datalake,False
774,Nenita,Mooney,not recorded,nenita.mooney@hotmail.com,10 W. Bishop Street ,Lawndale,CA,90260,2024-04-28 19:23:08.863341,datalake,False
775,Kermit,Hyde,not recorded,kermit.hyde@hotmail.com,87 SE. Carson St. ,Patchogue,NY,11772,2024-04-28 19:23:08.863341,datalake,False
776,Angelique,Merrill,not recorded,angelique.merrill@gmail.com,8490 West High Noon Ave. ,South El Monte,CA,91733,2024-04-28 19:23:08.863341,datalake,False
777,Ilda,Roberson,not recorded,ilda.roberson@aol.com,8853 Lake St. ,Kingston,NY,12401,2024-04-28 19:23:08.863341,datalake,False
778,Corrinne,Garrison,not recorded,corrinne.garrison@yahoo.com,81 East Glenwood Ave. ,Victoria,TX,77904,2024-04-28 19:23:08.863341,datalake,False
779,Major,Merrill,not recorded,major.merrill@aol.com,78 Thatcher Court ,Astoria,NY,11102,2024-04-28 19:23:08.863341,datalake,False
780,Ouida,Gregory,not recorded,ouida.gregory@aol.com,7984 8th Street ,Merrick,NY,11566,2024-04-28 19:23:08.863341,datalake,False
781,Tajuana,Riddle,not recorded,tajuana.riddle@hotmail.com,24 St Margarets Ave. ,Bayside,NY,11361,2024-04-28 19:23:08.863341,datalake,False
782,Ricki,Bullock,not recorded,ricki.bullock@hotmail.com,79 Pennington Rd. ,Woodside,NY,11377,2024-04-28 19:23:08.863341,datalake,False
783,Celestine,Kent,(717) 890-4260,celestine.kent@aol.com,697 Fordham Street ,Lancaster,NY,14086,2024-04-28 19:23:08.863341,datalake,False
784,Debbra,Jacobson,not recorded,debbra.jacobson@yahoo.com,8316 West Bedford Ave. ,Ballston Spa,NY,12020,2024-04-28 19:23:08.863341,datalake,False
785,Kandis,Mills,not recorded,kandis.mills@hotmail.com,64 Beechwood Drive ,Hamburg,NY,14075,2024-04-28 19:23:08.863341,datalake,False
786,Wallace,Lane,not recorded,wallace.lane@aol.com,901 Liberty St. ,South Richmond Hill,NY,11419,2024-04-28 19:23:08.863341,datalake,False
787,Malisa,Mitchell,not recorded,malisa.mitchell@msn.com,87 Ridgewood Court ,Mount Vernon,NY,10550,2024-04-28 19:23:08.863341,datalake,False
788,Lilliam,Nolan,not recorded,lilliam.nolan@msn.com,8976 Berkshire Court ,Copperas Cove,TX,76522,2024-04-28 19:23:08.863341,datalake,False
789,Tad,Gardner,not recorded,tad.gardner@hotmail.com,9745 E. Wilson St. ,Niagara Falls,NY,14304,2024-04-28 19:23:08.863341,datalake,False
790,Petronila,Gallegos,not recorded,petronila.gallegos@gmail.com,8053 Aspen St. ,Howard Beach,NY,11414,2024-04-28 19:23:08.863341,datalake,False
791,Yun,Nelson,not recorded,yun.nelson@hotmail.com,529 Durham Street ,Ballston Spa,NY,12020,2024-04-28 19:23:08.863341,datalake,False
792,Edgar,Horn,not recorded,edgar.horn@aol.com,7270 W. Cherry Hill Lane ,West Babylon,NY,11704,2024-04-28 19:23:08.863341,datalake,False
793,Chantay,Maynard,not recorded,chantay.maynard@gmail.com,7483 1st Ave. ,Elmhurst,NY,11373,2024-04-28 19:23:08.863341,datalake,False
794,Donette,Mccarthy,not recorded,donette.mccarthy@yahoo.com,500 NW. Maiden Dr. ,Redondo Beach,CA,90278,2024-04-28 19:23:08.863341,datalake,False
795,Mariam,Miranda,not recorded,mariam.miranda@aol.com,18 East Washington Avenue ,Franklin Square,NY,11010,2024-04-28 19:23:08.863341,datalake,False
796,Rosalie,Coffey,not recorded,rosalie.coffey@gmail.com,789 Amerige Dr. ,Upland,CA,91784,2024-04-28 19:23:08.863341,datalake,False
797,Cathey,Lamb,not recorded,cathey.lamb@msn.com,9621 Ryan Drive ,Bayside,NY,11361,2024-04-28 19:23:08.863341,datalake,False
798,Alyse,Jacobson,not recorded,alyse.jacobson@yahoo.com,10 West Devon Lane ,Massapequa Park,NY,11762,2024-04-28 19:23:08.863341,datalake,False
799,India,Barron,not recorded,india.barron@msn.com,834 W. Pleasant Rd. ,Huntington,NY,11743,2024-04-28 19:23:08.863341,datalake,False
800,Cris,Dunn,not recorded,cris.dunn@yahoo.com,1 Pawnee Street ,Pittsford,NY,14534,2024-04-28 19:23:08.863341,datalake,False
801,Ophelia,Rodgers,not recorded,ophelia.rodgers@gmail.com,133 Joy Ridge Drive ,Hopewell Junction,NY,12533,2024-04-28 19:23:08.863341,datalake,False
802,Barrett,Sanders,not recorded,barrett.sanders@aol.com,32 Hawthorne St. ,Longview,TX,75604,2024-04-28 19:23:08.863341,datalake,False
803,Bernardina,Cooper,not recorded,bernardina.cooper@msn.com,223 Glen Creek Ave. ,Whitestone,NY,11357,2024-04-28 19:23:08.863341,datalake,False
804,Douglas,Richards,not recorded,douglas.richards@hotmail.com,221 Arcadia Lane ,Valley Stream,NY,11580,2024-04-28 19:23:08.863341,datalake,False
805,Phillis,Fowler,not recorded,phillis.fowler@aol.com,8976 N. Hall Street ,Clifton Park,NY,12065,2024-04-28 19:23:08.863341,datalake,False
806,Reyes,Merritt,not recorded,reyes.merritt@yahoo.com,48 Lexington Rd. ,Staten Island,NY,10301,2024-04-28 19:23:08.863341,datalake,False
807,Nathalie,Knowles,not recorded,nathalie.knowles@aol.com,4 Cactus Street ,West Islip,NY,11795,2024-04-28 19:23:08.863341,datalake,False
808,Vallie,Dixon,not recorded,vallie.dixon@yahoo.com,85 E. Ann Drive ,Rowlett,TX,75088,2024-04-28 19:23:08.863341,datalake,True
809,Elnora,Simpson,not recorded,elnora.simpson@yahoo.com,7157 Shore Ave. ,Bellmore,NY,11710,2024-04-28 19:23:08.863341,datalake,False
810,Ivelisse,Nixon,(281) 941-4933,ivelisse.nixon@aol.com,782 Boston Ave. ,Houston,TX,77016,2024-04-28 19:23:08.863341,datalake,False
811,Shanti,Johnston,not recorded,shanti.johnston@gmail.com,722 Alderwood Drive ,Staten Island,NY,10301,2024-04-28 19:23:08.863341,datalake,False
812,Martha,Burgess,not recorded,martha.burgess@msn.com,9631 St Margarets Lane ,Woodhaven,NY,11421,2024-04-28 19:23:08.863341,datalake,False
813,Neville,Mcclain,not recorded,neville.mcclain@yahoo.com,781 Buttonwood Ave. ,West Hempstead,NY,11552,2024-04-28 19:23:08.863341,datalake,False
814,Ghislaine,Compton,not recorded,ghislaine.compton@aol.com,8930 Princess St. ,Lindenhurst,NY,11757,2024-04-28 19:23:08.863341,datalake,False
815,Leanna,Manning,not recorded,leanna.manning@yahoo.com,39 E. Stillwater Ave. ,Hicksville,NY,11801,2024-04-28 19:23:08.863341,datalake,False
816,Marshall,Johnson,not recorded,marshall.johnson@yahoo.com,44 Greenview St. ,Vista,CA,92083,2024-04-28 19:23:08.863341,datalake,False
817,Zelda,Pratt,(717) 428-4018,zelda.pratt@gmail.com,74 Trusel Drive ,Lancaster,NY,14086,2024-04-28 19:23:08.863341,datalake,False
818,Joel,Wynn,(619) 210-6032,joel.wynn@aol.com,7 North Oak Ave. ,San Diego,CA,92111,2024-04-28 19:23:08.863341,datalake,False
819,Yahaira,Robertson,not recorded,yahaira.robertson@yahoo.com,142 Roehampton Dr. ,Endicott,NY,13760,2024-04-28 19:23:08.863341,datalake,False
820,Sandy,Mills,not recorded,sandy.mills@gmail.com,333 Olive Ave. ,Schenectady,NY,12302,2024-04-28 19:23:08.863341,datalake,False
821,Cassidy,Clark,not recorded,cassidy.clark@hotmail.com,9879 Old Kingston Road ,Astoria,NY,11102,2024-04-28 19:23:08.863341,datalake,False
822,Kristy,Watkins,not recorded,kristy.watkins@gmail.com,977 South Brook Ave. ,Howard Beach,NY,11414,2024-04-28 19:23:08.863341,datalake,False
823,Tina,Bush,not recorded,tina.bush@aol.com,8038 Bellevue Street ,Maspeth,NY,11378,2024-04-28 19:23:08.863341,datalake,False
824,Veronika,Rollins,not recorded,veronika.rollins@yahoo.com,94 Arnold Ave. ,Webster,NY,14580,2024-04-28 19:23:08.863341,datalake,False
825,Kristel,Byrd,not recorded,kristel.byrd@hotmail.com,9967 Piper Street ,Hicksville,NY,11801,2024-04-28 19:23:08.863341,datalake,False
826,Shay,Stephenson,not recorded,shay.stephenson@aol.com,9569 4th Lane ,Smithtown,NY,11787,2024-04-28 19:23:08.863341,datalake,False
827,George,Pickett,not recorded,george.pickett@msn.com,691 Rocky River St. ,Sunnyside,NY,11104,2024-04-28 19:23:08.863341,datalake,False
828,Renato,Morton,not recorded,renato.morton@msn.com,8526 Sherwood Street ,Mount Vernon,NY,10550,2024-04-28 19:23:08.863341,datalake,False
829,Marcy,Rodriguez,not recorded,marcy.rodriguez@gmail.com,97 Trusel Drive ,Lockport,NY,14094,2024-04-28 19:23:08.863341,datalake,False
830,Edmund,Gaines,not recorded,edmund.gaines@gmail.com,8643 Gartner St. ,Copperas Cove,TX,76522,2024-04-28 19:23:08.863341,datalake,False
831,Lory,Berg,not recorded,lory.berg@aol.com,64 Vine Drive ,Oswego,NY,13126,2024-04-28 19:23:08.863341,datalake,False
832,Pamala,Fowler,not recorded,pamala.fowler@gmail.com,399 Leatherwood St. ,Ballston Spa,NY,12020,2024-04-28 19:23:08.863341,datalake,False
833,Leone,Emerson,not recorded,leone.emerson@msn.com,460 Smith Store Ave. ,Whitestone,NY,11357,2024-04-28 19:23:08.863341,datalake,False
834,Brain,Skinner,not recorded,brain.skinner@hotmail.com,8676 Ketch Harbour Ave. ,Euless,TX,76039,2024-04-28 19:23:08.863341,datalake,False
835,Roseanne,Maynard,not recorded,roseanne.maynard@yahoo.com,219 Old Paris Hill Dr. ,Euless,TX,76039,2024-04-28 19:23:08.863341,datalake,False
836,Corinna,Adams,not recorded,corinna.adams@msn.com,38 Trenton Court ,Rosedale,NY,11422,2024-04-28 19:23:08.863341,datalake,False
837,Kellye,Campbell,not recorded,kellye.campbell@gmail.com,75 Marsh St. ,Baldwinsville,NY,13027,2024-04-28 19:23:08.863341,datalake,False
838,Erna,Sloan,not recorded,erna.sloan@aol.com,9449 Fifth Avenue ,Howard Beach,NY,11414,2024-04-28 19:23:08.863341,datalake,False
839,Carolann,Russell,not recorded,carolann.russell@hotmail.com,9308 Selby Ave. ,Glen Cove,NY,11542,2024-04-28 19:23:08.863341,datalake,False
840,Gilbert,Calhoun,not recorded,gilbert.calhoun@msn.com,7339 Summer Drive ,East Elmhurst,NY,11369,2024-04-28 19:23:08.863341,datalake,False
841,Manie,Maxwell,not recorded,manie.maxwell@gmail.com,85 Brickell Ave. ,Ronkonkoma,NY,11779,2024-04-28 19:23:08.863341,datalake,False
842,Giselle,Robles,not recorded,giselle.robles@hotmail.com,9747 N. El Dorado Dr. ,San Angelo,TX,76901,2024-04-28 19:23:08.863341,datalake,False
843,Tessie,Farmer,not recorded,tessie.farmer@msn.com,870 Cottage Ave. ,Plattsburgh,NY,12901,2024-04-28 19:23:08.863341,datalake,False
844,Felica,Munoz,not recorded,felica.munoz@aol.com,24 West Rockwell Dr. ,South Ozone Park,NY,11420,2024-04-28 19:23:08.863341,datalake,False
845,Kathyrn,Bush,not recorded,kathyrn.bush@gmail.com,90 Devon St. ,Bronx,NY,10451,2024-04-28 19:23:08.863341,datalake,False
846,Sylvester,Chan,not recorded,sylvester.chan@hotmail.com,659 Arcadia Street ,Rocklin,CA,95677,2024-04-28 19:23:08.863341,datalake,False
847,Lizette,Ellison,not recorded,lizette.ellison@hotmail.com,865 Sunbeam Street ,Port Washington,NY,11050,2024-04-28 19:23:08.863341,datalake,False
848,Ernestina,Skinner,not recorded,ernestina.skinner@hotmail.com,52 Spring Drive ,Elmhurst,NY,11373,2024-04-28 19:23:08.863341,datalake,False
849,Phyllis,Hill,not recorded,phyllis.hill@yahoo.com,576 Devon Ave. ,Syosset,NY,11791,2024-04-28 19:23:08.863341,datalake,False
850,Stephanie,Browning,not recorded,stephanie.browning@yahoo.com,9156 Lantern St. ,Rowlett,TX,75088,2024-04-28 19:23:08.863341,datalake,True
851,Arlena,Buckner,not recorded,arlena.buckner@hotmail.com,629 Locust Ave. ,New Hyde Park,NY,11040,2024-04-28 19:23:08.863341,datalake,False
852,Lezlie,Thompson,not recorded,lezlie.thompson@yahoo.com,73 Vernon St. ,Freeport,NY,11520,2024-04-28 19:23:08.863341,datalake,False
853,Brittney,Rojas,not recorded,brittney.rojas@aol.com,2 E. Overlook Ave. ,Kingston,NY,12401,2024-04-28 19:23:08.863341,datalake,False
854,Phylis,Adkins,(212) 325-9145,phylis.adkins@msn.com,7781 James Ave. ,New York,NY,10002,2024-04-28 19:23:08.863341,datalake,False
855,Lean,Stark,not recorded,lean.stark@msn.com,215 Old Pumpkin Hill St. ,Upland,CA,91784,2024-04-28 19:23:08.863341,datalake,False
856,Lara,Guy,not recorded,lara.guy@aol.com,9809 E. Walnut Drive ,Ronkonkoma,NY,11779,2024-04-28 19:23:08.863341,datalake,False
857,Inga,Koch,not recorded,inga.koch@msn.com,8445 South New Court ,New Windsor,NY,12553,2024-04-28 19:23:08.863341,datalake,False
858,Klara,Kim,not recorded,klara.kim@gmail.com,9660 Sherman Lane ,Rome,NY,13440,2024-04-28 19:23:08.863341,datalake,False
859,Julianne,Shannon,not recorded,julianne.shannon@hotmail.com,28 Applegate Street ,Sugar Land,TX,77478,2024-04-28 19:23:08.863341,datalake,False
860,Loni,Mullen,not recorded,loni.mullen@msn.com,55 Thompson Avenue ,South Ozone Park,NY,11420,2024-04-28 19:23:08.863341,datalake,False
861,Olympia,Figueroa,not recorded,olympia.figueroa@hotmail.com,587 Surrey St. ,Hopewell Junction,NY,12533,2024-04-28 19:23:08.863341,datalake,False
862,Mellie,Puckett,not recorded,mellie.puckett@yahoo.com,64 Van Dyke St. ,Fresh Meadows,NY,11365,2024-04-28 19:23:08.863341,datalake,False
863,Shonta,Preston,not recorded,shonta.preston@msn.com,74 Division St. ,Utica,NY,13501,2024-04-28 19:23:08.863341,datalake,False
864,Lore,Sykes,(716) 382-5169,lore.sykes@aol.com,7050 Beach Drive ,Buffalo,NY,14215,2024-04-28 19:23:08.863341,datalake,False
865,Julia,Joyner,not recorded,julia.joyner@msn.com,2 Valley View Dr. ,Astoria,NY,11102,2024-04-28 19:23:08.863341,datalake,False
866,Lynwood,Jackson,not recorded,lynwood.jackson@aol.com,9449 Linda Street ,Longview,TX,75604,2024-04-28 19:23:08.863341,datalake,False
867,Rosalva,Hamilton,not recorded,rosalva.hamilton@aol.com,9883 Cedar Dr. ,Campbell,CA,95008,2024-04-28 19:23:08.863341,datalake,False
868,Domingo,Casey,(408) 761-9212,domingo.casey@msn.com,8665 Cypress Street ,San Jose,CA,95127,2024-04-28 19:23:08.863341,datalake,False
869,Rodrigo,Durham,not recorded,rodrigo.durham@aol.com,82 Old Church Road ,Richmond Hill,NY,11418,2024-04-28 19:23:08.863341,datalake,False
870,Dwain,Carlson,not recorded,dwain.carlson@gmail.com,951 North Trusel Ave. ,Smithtown,NY,11787,2024-04-28 19:23:08.863341,datalake,False
871,Erlinda,Humphrey,not recorded,erlinda.humphrey@hotmail.com,532 South Victoria St. ,New Windsor,NY,12553,2024-04-28 19:23:08.863341,datalake,False
872,Silas,Tate,(361) 219-2149,silas.tate@yahoo.com,9754 53rd Court ,Corpus Christi,TX,78418,2024-04-28 19:23:08.863341,datalake,False
873,Patience,Clayton,not recorded,patience.clayton@hotmail.com,68 Chestnut Dr. ,Niagara Falls,NY,14304,2024-04-28 19:23:08.863341,datalake,False
874,Mila,Good,not recorded,mila.good@yahoo.com,812 East Longbranch Ave. ,Plattsburgh,NY,12901,2024-04-28 19:23:08.863341,datalake,False
875,Tanesha,Sawyer,not recorded,tanesha.sawyer@aol.com,9B Kingston Lane ,Rosedale,NY,11422,2024-04-28 19:23:08.863341,datalake,False
876,Onita,Macdonald,not recorded,onita.macdonald@yahoo.com,94 Wood St. ,Glen Cove,NY,11542,2024-04-28 19:23:08.863341,datalake,False
877,Janine,Manning,not recorded,janine.manning@gmail.com,9118B Campfire St. ,Howard Beach,NY,11414,2024-04-28 19:23:08.863341,datalake,False
878,Melodie,Melton,not recorded,melodie.melton@yahoo.com,12 S. 8th Road ,Smithtown,NY,11787,2024-04-28 19:23:08.863341,datalake,False
879,Ethelyn,Ray,not recorded,ethelyn.ray@yahoo.com,80 South Sutor Lane ,Garden City,NY,11530,2024-04-28 19:23:08.863341,datalake,False
880,Phebe,Turner,not recorded,phebe.turner@aol.com,4 West York Street ,Sunnyside,NY,11104,2024-04-28 19:23:08.863341,datalake,False
881,Chloe,Patel,not recorded,chloe.patel@yahoo.com,407 Homewood Street ,Santa Monica,CA,90403,2024-04-28 19:23:08.863341,datalake,False
882,Hilda,Harvey,not recorded,hilda.harvey@gmail.com,9808 W. Cleveland Ave. ,Ballston Spa,NY,12020,2024-04-28 19:23:08.863341,datalake,False
883,Gilberte,Duke,(915) 903-7860,gilberte.duke@gmail.com,12 Birchwood Dr. ,El Paso,TX,79930,2024-04-28 19:23:08.863341,datalake,False
884,Willian,Hardin,not recorded,willian.hardin@msn.com,836 West Street ,Oswego,NY,13126,2024-04-28 19:23:08.863341,datalake,False
885,Janna,Hayden,not recorded,janna.hayden@msn.com,32 Hilldale Street ,Longview,TX,75604,2024-04-28 19:23:08.863341,datalake,False
886,Letisha,May,not recorded,letisha.may@yahoo.com,9965 Princeton Lane ,North Tonawanda,NY,14120,2024-04-28 19:23:08.863341,datalake,False
887,Graig,Cannon,not recorded,graig.cannon@gmail.com,36 Oklahoma Ave. ,Syosset,NY,11791,2024-04-28 19:23:08.863341,datalake,False
888,Coleen,Navarro,not recorded,coleen.navarro@aol.com,990 Broad Rd. ,Webster,NY,14580,2024-04-28 19:23:08.863341,datalake,False
889,Lucilla,Williams,not recorded,lucilla.williams@hotmail.com,42 Cedar Street ,San Carlos,CA,94070,2024-04-28 19:23:08.863341,datalake,False
890,Rosanne,George,not recorded,rosanne.george@yahoo.com,38 Pleasant St. ,Ossining,NY,10562,2024-04-28 19:23:08.863341,datalake,False
891,Ashlie,Parrish,not recorded,ashlie.parrish@hotmail.com,48 Mill Drive ,Monsey,NY,10952,2024-04-28 19:23:08.863341,datalake,False
892,Alissa,Craft,not recorded,alissa.craft@hotmail.com,249 Maple Street ,Ossining,NY,10562,2024-04-28 19:23:08.863341,datalake,False
893,Letty,Cobb,not recorded,letty.cobb@msn.com,8652 Wellington Street ,Depew,NY,14043,2024-04-28 19:23:08.863341,datalake,False
894,Nathaniel,Richard,not recorded,nathaniel.richard@gmail.com,3 Nicolls Lane ,New Windsor,NY,12553,2024-04-28 19:23:08.863341,datalake,False
895,Elaina,Key,not recorded,elaina.key@msn.com,1 Main St. ,Plainview,NY,11803,2024-04-28 19:23:08.863341,datalake,False
896,Stefani,Gamble,(845) 724-2996,stefani.gamble@aol.com,9119 W. Victoria St. ,New City,NY,10956,2024-04-28 19:23:08.863341,datalake,False
897,Bettyann,Acosta,(717) 746-6658,bettyann.acosta@gmail.com,7949 Chapel St. ,Lancaster,NY,14086,2024-04-28 19:23:08.863341,datalake,False
898,Crysta,Velez,(281) 529-3469,crysta.velez@yahoo.com,64 South Front Street ,Houston,TX,77016,2024-04-28 19:23:08.863341,datalake,False
899,Carisa,Carpenter,not recorded,carisa.carpenter@hotmail.com,551 Belmont Lane ,Victoria,TX,77904,2024-04-28 19:23:08.863341,datalake,False
900,Jule,Davenport,not recorded,jule.davenport@aol.com,19 River St. ,San Carlos,CA,94070,2024-04-28 19:23:08.863341,datalake,False
901,Lonna,Franks,not recorded,lonna.franks@yahoo.com,667 Brickyard Street ,Ontario,CA,91762,2024-04-28 19:23:08.863341,datalake,False
902,Elease,Dejesus,not recorded,elease.dejesus@gmail.com,7800 Magnolia Street ,Oswego,NY,13126,2024-04-28 19:23:08.863341,datalake,False
903,Maira,Long,not recorded,maira.long@msn.com,7587 Bear Hill Street ,Hicksville,NY,11801,2024-04-28 19:23:08.863341,datalake,False
904,Jana,Thomas,(408) 624-8137,jana.thomas@yahoo.com,283 E. Spring Dr. ,San Jose,CA,95127,2024-04-28 19:23:08.863341,datalake,False
905,Hae,Ramirez,not recorded,hae.ramirez@hotmail.com,9367 Lake Street ,Baldwinsville,NY,13027,2024-04-28 19:23:08.863341,datalake,False
906,Erik,Leblanc,not recorded,erik.leblanc@aol.com,7 East Nut Swamp Street ,Sugar Land,TX,77478,2024-04-28 19:23:08.863341,datalake,False
907,Daina,Sampson,not recorded,daina.sampson@msn.com,556 Wellington St. ,Longview,TX,75604,2024-04-28 19:23:08.863341,datalake,False
908,Delmar,Wise,not recorded,delmar.wise@yahoo.com,8355 Kingston Avenue ,Lockport,NY,14094,2024-04-28 19:23:08.863341,datalake,False
909,Alita,Salinas,not recorded,alita.salinas@hotmail.com,8550 Bear Hill Ave. ,Uniondale,NY,11553,2024-04-28 19:23:08.863341,datalake,False
910,Elenore,William,not recorded,elenore.william@msn.com,23 Rockland St. ,Mcallen,TX,78501,2024-04-28 19:23:08.863341,datalake,False
911,Nikita,Roy,not recorded,nikita.roy@aol.com,9703 N. Snake Hill St. ,Pittsford,NY,14534,2024-04-28 19:23:08.863341,datalake,False
